iter: 197, loss: 4397.081055, content_loss: 3340244.750000, style_loss: 215569.328125
iter: 198, loss: 4379.954102, content_loss: 3327238.500000, style_loss: 214729.968750
iter: 199, loss: 4365.018555, content_loss: 3315896.750000, style_loss: 213998.000000
iter: 200, loss: 4348.206055, content_loss: 3303129.250000, style_loss: 213174.046875
iter: 201, loss: 4330.972656, content_loss: 3290043.000000, style_loss: 212329.468750
iter: 202, loss: 4316.389160, content_loss: 3278968.500000, style_loss: 211614.750000
iter: 203, loss: 4302.167480, content_loss: 3268168.750000, style_loss: 210917.781250
iter: 204, loss: 4288.874023, content_loss: 3258074.500000, style_loss: 210266.281250
iter: 205, loss: 4275.460449, content_loss: 3247888.000000, style_loss: 209608.921875
iter: 206, loss: 4257.768555, content_loss: 3234452.500000, style_loss: 208741.859375
iter: 207, loss: 4244.067383, content_loss: 3224048.750000, style_loss: 208070.375000
iter: 208, loss: 4231.155273, content_loss: 3214243.500000, style_loss: 207437.578125
iter: 209, loss: 4217.966797, content_loss: 3204228.250000, style_loss: 206791.250000
iter: 210, loss: 4207.089355, content_loss: 3195968.250000, style_loss: 206258.140625
iter: 211, loss: 4191.172852, content_loss: 3183881.250000, style_loss: 205478.093750
iter: 212, loss: 4182.776855, content_loss: 3177506.000000, style_loss: 205066.625000
iter: 213, loss: 4168.399414, content_loss: 3166587.750000, style_loss: 204362.031250
iter: 214, loss: 4159.968750, content_loss: 3160186.000000, style_loss: 203948.859375
iter: 215, loss: 4147.633301, content_loss: 3150818.250000, style_loss: 203344.328125
iter: 216, loss: 4134.252930, content_loss: 3140657.750000, style_loss: 202688.562500
iter: 217, loss: 4120.492676, content_loss: 3130207.750000, style_loss: 202014.218750
iter: 218, loss: 4109.614258, content_loss: 3121947.250000, style_loss: 201481.078125
iter: 219, loss: 4095.884766, content_loss: 3111521.750000, style_loss: 200808.218750
iter: 220, loss: 4083.853027, content_loss: 3102384.750000, style_loss: 200218.546875
iter: 221, loss: 4071.299072, content_loss: 3092851.500000, style_loss: 199603.312500
iter: 222, loss: 4059.611572, content_loss: 3083976.250000, style_loss: 199030.515625
iter: 223, loss: 4048.977783, content_loss: 3075901.500000, style_loss: 198509.375000
iter: 224, loss: 4035.686768, content_loss: 3065808.250000, style_loss: 197858.015625
iter: 225, loss: 4023.148193, content_loss: 3056287.250000, style_loss: 197243.500000
iter: 226, loss: 4012.388428, content_loss: 3048116.500000, style_loss: 196716.203125
iter: 227, loss: 4001.268555, content_loss: 3039671.500000, style_loss: 196171.218750
iter: 228, loss: 3991.550293, content_loss: 3032291.750000, style_loss: 195694.953125
iter: 229, loss: 3981.966064, content_loss: 3025014.000000, style_loss: 195225.234375
iter: 230, loss: 3969.146973, content_loss: 3015279.000000, style_loss: 194597.015625
iter: 231, loss: 3959.724609, content_loss: 3008124.000000, style_loss: 194135.218750
iter: 232, loss: 3949.789062, content_loss: 3000578.500000, style_loss: 193648.296875
iter: 233, loss: 3935.603027, content_loss: 2989806.500000, style_loss: 192953.062500
iter: 234, loss: 3926.662109, content_loss: 2983016.750000, style_loss: 192514.890625
iter: 235, loss: 3916.429199, content_loss: 2975246.500000, style_loss: 192013.390625
iter: 236, loss: 3902.877930, content_loss: 2964955.500000, style_loss: 191349.250000
iter: 237, loss: 3893.766602, content_loss: 2958037.000000, style_loss: 190902.718750
iter: 238, loss: 3882.916992, content_loss: 2949797.750000, style_loss: 190370.984375
iter: 239, loss: 3869.824219, content_loss: 2939855.500000, style_loss: 189729.359375
iter: 240, loss: 3860.253662, content_loss: 2932587.750000, style_loss: 189260.328125
iter: 241, loss: 3851.547852, content_loss: 2925976.250000, style_loss: 188833.656250
iter: 242, loss: 3840.271973, content_loss: 2917414.000000, style_loss: 188281.062500
iter: 243, loss: 3833.151855, content_loss: 2912007.000000, style_loss: 187932.109375
iter: 244, loss: 3822.416748, content_loss: 2903855.250000, style_loss: 187406.000000
iter: 245, loss: 3812.390625, content_loss: 2896241.500000, style_loss: 186914.640625
iter: 246, loss: 3804.407227, content_loss: 2890179.000000, style_loss: 186523.406250
iter: 247, loss: 3794.506348, content_loss: 2882660.500000, style_loss: 186038.156250
iter: 248, loss: 3783.499023, content_loss: 2874301.500000, style_loss: 185498.687500
iter: 249, loss: 3774.082031, content_loss: 2867151.000000, style_loss: 185037.218750
iter: 250, loss: 3765.044189, content_loss: 2860287.250000, style_loss: 184594.265625
iter: 251, loss: 3756.553955, content_loss: 2853840.250000, style_loss: 184178.156250
iter: 252, loss: 3747.595947, content_loss: 2847037.500000, style_loss: 183739.156250
iter: 253, loss: 3739.073486, content_loss: 2840566.000000, style_loss: 183321.484375
iter: 254, loss: 3730.854980, content_loss: 2834324.750000, style_loss: 182918.703125
iter: 255, loss: 3721.541016, content_loss: 2827251.750000, style_loss: 182462.234375
iter: 256, loss: 3712.573975, content_loss: 2820442.500000, style_loss: 182022.781250
iter: 257, loss: 3702.766113, content_loss: 2812994.250000, style_loss: 181542.109375
iter: 258, loss: 3695.489746, content_loss: 2807469.000000, style_loss: 181185.531250
iter: 259, loss: 3687.740234, content_loss: 2801584.500000, style_loss: 180805.765625
iter: 260, loss: 3677.875488, content_loss: 2794092.750000, style_loss: 180322.265625
iter: 261, loss: 3670.272461, content_loss: 2788319.250000, style_loss: 179949.656250
iter: 262, loss: 3660.693359, content_loss: 2781045.250000, style_loss: 179480.187500
iter: 263, loss: 3650.556641, content_loss: 2773347.750000, style_loss: 178983.421875
iter: 264, loss: 3642.267578, content_loss: 2767053.250000, style_loss: 178577.187500
iter: 265, loss: 3633.283447, content_loss: 2760230.500000, style_loss: 178136.906250
iter: 266, loss: 3624.651367, content_loss: 2753675.500000, style_loss: 177713.843750
iter: 267, loss: 3616.365234, content_loss: 2747383.000000, style_loss: 177307.750000
iter: 268, loss: 3607.609619, content_loss: 2740734.500000, style_loss: 176878.656250
iter: 269, loss: 3600.819336, content_loss: 2735578.000000, style_loss: 176545.875000
iter: 270, loss: 3593.250488, content_loss: 2729830.250000, style_loss: 176174.937500
iter: 271, loss: 3583.940918, content_loss: 2722760.750000, style_loss: 175718.703125
iter: 272, loss: 3577.637695, content_loss: 2717974.750000, style_loss: 175409.781250
iter: 273, loss: 3569.162598, content_loss: 2711538.500000, style_loss: 174994.437500
iter: 274, loss: 3559.550293, content_loss: 2704239.000000, style_loss: 174523.359375
iter: 275, loss: 3552.056885, content_loss: 2698549.000000, style_loss: 174156.109375
iter: 276, loss: 3545.624023, content_loss: 2693663.750000, style_loss: 173840.859375
iter: 277, loss: 3536.575928, content_loss: 2686793.250000, style_loss: 173397.437500
iter: 278, loss: 3531.922363, content_loss: 2683259.000000, style_loss: 173169.343750
iter: 279, loss: 3524.018066, content_loss: 2677256.500000, style_loss: 172781.984375
iter: 280, loss: 3515.733398, content_loss: 2670965.750000, style_loss: 172375.968750
