iter: 161, loss: 17756.701172, content_loss: 11288101.000000, style_loss: 1086788.375000
iter: 162, loss: 17657.513672, content_loss: 11225052.000000, style_loss: 1080718.250000
iter: 163, loss: 17524.203125, content_loss: 11140312.000000, style_loss: 1072559.625000
iter: 164, loss: 17394.929688, content_loss: 11058138.000000, style_loss: 1064648.125000
iter: 165, loss: 17281.878906, content_loss: 10986276.000000, style_loss: 1057729.500000
iter: 166, loss: 17174.298828, content_loss: 10917892.000000, style_loss: 1051145.625000
iter: 167, loss: 17078.421875, content_loss: 10856947.000000, style_loss: 1045278.000000
iter: 168, loss: 16981.207031, content_loss: 10795152.000000, style_loss: 1039328.562500
iter: 169, loss: 16848.312500, content_loss: 10710676.000000, style_loss: 1031195.375000
iter: 170, loss: 16731.732422, content_loss: 10636571.000000, style_loss: 1024060.812500
iter: 171, loss: 16620.691406, content_loss: 10565988.000000, style_loss: 1017265.187500
iter: 172, loss: 16515.431641, content_loss: 10499077.000000, style_loss: 1010823.375000
iter: 173, loss: 16410.917969, content_loss: 10432644.000000, style_loss: 1004427.187500
iter: 174, loss: 16286.806641, content_loss: 10353751.000000, style_loss: 996831.687500
iter: 175, loss: 16179.419922, content_loss: 10285490.000000, style_loss: 990259.562500
iter: 176, loss: 16078.049805, content_loss: 10221053.000000, style_loss: 984055.687500
iter: 177, loss: 15972.095703, content_loss: 10153701.000000, style_loss: 977571.437500
iter: 178, loss: 15884.909180, content_loss: 10098281.000000, style_loss: 972235.562500
iter: 179, loss: 15772.541016, content_loss: 10026854.000000, style_loss: 965358.750000
iter: 180, loss: 15661.685547, content_loss: 9956387.000000, style_loss: 958574.500000
iter: 181, loss: 15575.958984, content_loss: 9901894.000000, style_loss: 953328.062500
iter: 182, loss: 15487.359375, content_loss: 9845575.000000, style_loss: 947905.875000
iter: 183, loss: 15399.376953, content_loss: 9789649.000000, style_loss: 942521.250000
iter: 184, loss: 15305.765625, content_loss: 9730145.000000, style_loss: 936792.375000
iter: 185, loss: 15234.778320, content_loss: 9685021.000000, style_loss: 932448.062500
iter: 186, loss: 15147.287109, content_loss: 9629405.000000, style_loss: 927093.562500
iter: 187, loss: 15078.322266, content_loss: 9585567.000000, style_loss: 922872.875000
iter: 188, loss: 14984.842773, content_loss: 9526147.000000, style_loss: 917152.000000
iter: 189, loss: 14918.538086, content_loss: 9483999.000000, style_loss: 913094.312500
iter: 190, loss: 14846.937500, content_loss: 9438486.000000, style_loss: 908712.375000
iter: 191, loss: 14762.171875, content_loss: 9384604.000000, style_loss: 903524.687500
iter: 192, loss: 14679.900391, content_loss: 9332307.000000, style_loss: 898489.687500
iter: 193, loss: 14610.453125, content_loss: 9288162.000000, style_loss: 894239.687500
iter: 194, loss: 14533.052734, content_loss: 9238962.000000, style_loss: 889502.687500
iter: 195, loss: 14461.497070, content_loss: 9193477.000000, style_loss: 885123.500000
iter: 196, loss: 14391.337891, content_loss: 9148880.000000, style_loss: 880829.812500
iter: 197, loss: 14317.146484, content_loss: 9101719.000000, style_loss: 876289.312500
iter: 198, loss: 14245.672852, content_loss: 9056287.000000, style_loss: 871915.187500
iter: 199, loss: 14172.119141, content_loss: 9009532.000000, style_loss: 867413.750000
iter: 200, loss: 14094.426758, content_loss: 8960147.000000, style_loss: 862659.062500
iter: 201, loss: 14025.365234, content_loss: 8916247.000000, style_loss: 858432.437500
iter: 202, loss: 13957.800781, content_loss: 8873299.000000, style_loss: 854297.687500
iter: 203, loss: 13895.749023, content_loss: 8833856.000000, style_loss: 850500.000000
iter: 204, loss: 13841.691406, content_loss: 8799493.000000, style_loss: 847191.750000
iter: 205, loss: 13775.758789, content_loss: 8757582.000000, style_loss: 843156.687500
iter: 206, loss: 13706.117188, content_loss: 8713313.000000, style_loss: 838894.687500
iter: 207, loss: 13649.460938, content_loss: 8677300.000000, style_loss: 835427.250000
iter: 208, loss: 13586.832031, content_loss: 8637490.000000, style_loss: 831594.437500
iter: 209, loss: 13522.405273, content_loss: 8596536.000000, style_loss: 827651.625000
iter: 210, loss: 13460.904297, content_loss: 8557442.000000, style_loss: 823887.687500
iter: 211, loss: 13403.807617, content_loss: 8521147.000000, style_loss: 820393.375000
iter: 212, loss: 13351.361328, content_loss: 8487811.000000, style_loss: 817183.750000
iter: 213, loss: 13289.190430, content_loss: 8448290.000000, style_loss: 813378.937500
iter: 214, loss: 13228.885742, content_loss: 8409958.000000, style_loss: 809688.375000
iter: 215, loss: 13177.283203, content_loss: 8377155.500000, style_loss: 806530.312500
iter: 216, loss: 13126.871094, content_loss: 8345111.500000, style_loss: 803445.062500
iter: 217, loss: 13071.521484, content_loss: 8309927.500000, style_loss: 800057.687500
iter: 218, loss: 13021.868164, content_loss: 8278366.000000, style_loss: 797018.937500
iter: 219, loss: 12972.719727, content_loss: 8247123.500000, style_loss: 794011.000000
iter: 220, loss: 12920.122070, content_loss: 8213690.000000, style_loss: 790792.125000
iter: 221, loss: 12870.457031, content_loss: 8182120.500000, style_loss: 787752.687500
iter: 222, loss: 12821.797852, content_loss: 8151189.500000, style_loss: 784774.625000
iter: 223, loss: 12771.343750, content_loss: 8119118.000000, style_loss: 781686.937500
iter: 224, loss: 12715.322266, content_loss: 8083506.000000, style_loss: 778258.437500
iter: 225, loss: 12661.855469, content_loss: 8049521.000000, style_loss: 774986.312500
iter: 226, loss: 12616.306641, content_loss: 8020566.500000, style_loss: 772198.750000
iter: 227, loss: 12571.000000, content_loss: 7991768.000000, style_loss: 769426.000000
iter: 228, loss: 12525.142578, content_loss: 7962617.500000, style_loss: 766619.625000
iter: 229, loss: 12477.718750, content_loss: 7932472.000000, style_loss: 763717.187500
iter: 230, loss: 12436.773438, content_loss: 7906445.500000, style_loss: 761211.437500
iter: 231, loss: 12395.167969, content_loss: 7879998.000000, style_loss: 758665.187500
iter: 232, loss: 12343.998047, content_loss: 7847472.500000, style_loss: 755533.625000
iter: 233, loss: 12306.519531, content_loss: 7823648.500000, style_loss: 753239.937500
iter: 234, loss: 12271.160156, content_loss: 7801172.000000, style_loss: 751075.937500
iter: 235, loss: 12223.263672, content_loss: 7770725.000000, style_loss: 748144.750000
iter: 236, loss: 12191.720703, content_loss: 7750675.000000, style_loss: 746214.312500
iter: 237, loss: 12150.367188, content_loss: 7724389.000000, style_loss: 743683.437500
iter: 238, loss: 12103.265625, content_loss: 7694448.000000, style_loss: 740800.937500
iter: 239, loss: 12066.192383, content_loss: 7670881.500000, style_loss: 738532.062500
iter: 240, loss: 12024.109375, content_loss: 7644131.500000, style_loss: 735956.562500
iter: 241, loss: 11984.923828, content_loss: 7619222.500000, style_loss: 733558.437500
iter: 242, loss: 11952.386719, content_loss: 7598540.000000, style_loss: 731567.125000
iter: 243, loss: 11921.225586, content_loss: 7578733.500000, style_loss: 729660.125000
iter: 244, loss: 11883.212891, content_loss: 7554570.000000, style_loss: 727333.750000
iter: 245, loss: 11855.408203, content_loss: 7536895.000000, style_loss: 725632.187500
iter: 246, loss: 11815.907227, content_loss: 7511786.500000, style_loss: 723214.750000
iter: 247, loss: 11780.995117, content_loss: 7489594.000000, style_loss: 721078.125000
iter: 248, loss: 11752.253906, content_loss: 7471325.000000, style_loss: 719319.250000
iter: 249, loss: 11710.279297, content_loss: 7444643.000000, style_loss: 716750.312500
iter: 250, loss: 11673.337891, content_loss: 7421161.000000, style_loss: 714489.500000
iter: 251, loss: 11642.897461, content_loss: 7401811.500000, style_loss: 712626.625000
iter: 252, loss: 11605.439453, content_loss: 7378000.500000, style_loss: 710334.125000
iter: 253, loss: 11573.331055, content_loss: 7357591.500000, style_loss: 708369.187500
iter: 254, loss: 11537.490234, content_loss: 7334808.500000, style_loss: 706175.750000
iter: 255, loss: 11502.052734, content_loss: 7312283.000000, style_loss: 704006.937500
iter: 256, loss: 11468.885742, content_loss: 7291198.500000, style_loss: 701977.187500
iter: 257, loss: 11433.261719, content_loss: 7268554.000000, style_loss: 699797.000000
iter: 258, loss: 11399.301758, content_loss: 7246968.500000, style_loss: 697718.562500
iter: 259, loss: 11366.713867, content_loss: 7226253.000000, style_loss: 695724.312500
iter: 260, loss: 11337.552734, content_loss: 7207717.000000, style_loss: 693939.625000
iter: 261, loss: 11302.234375, content_loss: 7185266.000000, style_loss: 691778.187500
iter: 262, loss: 11272.291016, content_loss: 7166232.000000, style_loss: 689945.625000
iter: 263, loss: 11243.568359, content_loss: 7147974.500000, style_loss: 688187.875000
iter: 264, loss: 11212.300781, content_loss: 7128099.500000, style_loss: 686274.250000
iter: 265, loss: 11179.812500, content_loss: 7107448.500000, style_loss: 684285.937500
iter: 266, loss: 11148.832031, content_loss: 7087755.000000, style_loss: 682389.937500
iter: 267, loss: 11118.587891, content_loss: 7068529.500000, style_loss: 680539.062500
iter: 268, loss: 11092.917969, content_loss: 7052212.500000, style_loss: 678968.062500
iter: 269, loss: 11068.467773, content_loss: 7036669.500000, style_loss: 677471.750000
iter: 270, loss: 11043.859375, content_loss: 7021027.500000, style_loss: 675965.812500
iter: 271, loss: 11021.214844, content_loss: 7006634.500000, style_loss: 674579.750000
iter: 272, loss: 10991.014648, content_loss: 6987436.000000, style_loss: 672731.750000
iter: 273, loss: 10963.682617, content_loss: 6970062.500000, style_loss: 671058.937500
iter: 274, loss: 10940.798828, content_loss: 6955515.000000, style_loss: 669658.437500
iter: 275, loss: 10909.348633, content_loss: 6935525.000000, style_loss: 667733.750000
iter: 276, loss: 10880.412109, content_loss: 6917131.500000, style_loss: 665962.812500
iter: 277, loss: 10852.852539, content_loss: 6899613.000000, style_loss: 664276.187500
iter: 278, loss: 10828.656250, content_loss: 6884231.500000, style_loss: 662795.437500
iter: 279, loss: 10800.056641, content_loss: 6866053.000000, style_loss: 661045.062500
iter: 280, loss: 10774.583984, content_loss: 6849861.000000, style_loss: 659486.187500
iter: 281, loss: 10751.293945, content_loss: 6835056.500000, style_loss: 658060.875000
iter: 282, loss: 10720.573242, content_loss: 6815528.500000, style_loss: 656180.750000
iter: 283, loss: 10697.964844, content_loss: 6801156.000000, style_loss: 654797.125000
iter: 284, loss: 10671.601562, content_loss: 6784399.000000, style_loss: 653183.750000
iter: 285, loss: 10648.329102, content_loss: 6769605.500000, style_loss: 651759.562500
iter: 286, loss: 10630.906250, content_loss: 6758531.500000, style_loss: 650693.187500
iter: 287, loss: 10602.506836, content_loss: 6740478.500000, style_loss: 648955.250000
iter: 288, loss: 10580.576172, content_loss: 6726538.500000, style_loss: 647613.000000
iter: 289, loss: 10557.029297, content_loss: 6711569.500000, style_loss: 646171.875000
iter: 290, loss: 10530.751953, content_loss: 6694867.000000, style_loss: 644563.812500
iter: 291, loss: 10506.975586, content_loss: 6679753.000000, style_loss: 643108.687500
iter: 292, loss: 10482.887695, content_loss: 6664441.000000, style_loss: 641634.562500
iter: 293, loss: 10462.756836, content_loss: 6651644.000000, style_loss: 640402.562500
iter: 294, loss: 10440.869141, content_loss: 6637731.500000, style_loss: 639063.000000
iter: 295, loss: 10417.038086, content_loss: 6622584.000000, style_loss: 637604.562500
iter: 296, loss: 10395.551758, content_loss: 6608925.500000, style_loss: 636289.625000
iter: 297, loss: 10372.570312, content_loss: 6594317.000000, style_loss: 634883.187500
iter: 298, loss: 10348.332031, content_loss: 6578910.500000, style_loss: 633399.750000
iter: 299, loss: 10327.063477, content_loss: 6565389.500000, style_loss: 632098.187500
iter: 300, loss: 10309.231445, content_loss: 6554056.000000, style_loss: 631006.812500
iter: 301, loss: 10288.884766, content_loss: 6541122.500000, style_loss: 629761.687500
iter: 302, loss: 10264.500000, content_loss: 6525621.000000, style_loss: 628269.312500
iter: 303, loss: 10243.773438, content_loss: 6512445.500000, style_loss: 627000.812500
iter: 304, loss: 10220.367188, content_loss: 6497568.000000, style_loss: 625568.437500
iter: 305, loss: 10198.543945, content_loss: 6483696.000000, style_loss: 624232.875000
iter: 306, loss: 10179.293945, content_loss: 6471459.500000, style_loss: 623054.812500
iter: 307, loss: 10156.848633, content_loss: 6457191.500000, style_loss: 621681.125000
iter: 308, loss: 10134.984375, content_loss: 6443294.000000, style_loss: 620343.000000
iter: 309, loss: 10113.571289, content_loss: 6429682.000000, style_loss: 619032.625000
iter: 310, loss: 10093.660156, content_loss: 6417025.000000, style_loss: 617814.000000
iter: 311, loss: 10073.860352, content_loss: 6404440.000000, style_loss: 616602.250000
iter: 312, loss: 10055.395508, content_loss: 6392703.500000, style_loss: 615472.250000
iter: 313, loss: 10035.374023, content_loss: 6379976.000000, style_loss: 614247.000000
